10000
0.000000 1.000000 0.000000 1.000000
2
   0.0402399996    0.0007313238
   0.0659327563    0.3514659676
   0.7617272729    0.5981645945
   0.8270486304    0.6329602956
   0.6861435281    0.5186739757
   0.3223105042    0.4559653017
   0.1453342038    0.5211966087
   0.0202495325    0.9896198246
   0.0958143808    0.9472609930
   0.3380951306    0.5673609975
   0.7421899833    0.1443918460
   0.5923731334    0.3243297000
   0.9278928022    0.6068369255
   0.1761423103    0.3419460879
   0.6964126074    0.1226995919
   0.8836077647    0.7366526070
   0.1234309157    0.9495405210
   0.0881185746    0.8851581886
   0.5477051151    0.9151672050
   0.5181184837    0.2338486427
   0.4338411803    0.8404289879
   0.6898139444    0.5791753841
   0.3616255966    0.7100634769
   0.5687952082    0.4574399774
   0.6573244695    0.9068903387
   0.0248009749    0.3995144527
   0.0512821842    0.6171741083
   0.7238441527    0.9791749869
   0.2240110339    0.8999864631
   0.3211210744    0.9204236413
   0.0226860545    0.2047288386
   0.6570762483    0.1461169702
   0.1542693596    0.7451948229
   0.0312751583    0.7019744747
   0.6603620274    0.5493936425
   0.9358231178    0.0942032077
   0.3898226299    0.6256370617
   0.6733785917    0.7514482265
   0.3357005386    0.2421737999
   0.2088882039    0.9930250081
   0.1490641381    0.2336891788
   0.3925394604    0.2003463228
   0.8508632872    0.1163836127
   0.1795213093    0.0748743206
   0.0163700758    0.5006423837
   0.9952979623    0.0390561302
   0.7053712228    0.6523742101
   0.1851731009    0.8596405824
   0.3975690326    0.2164482592
   0.5616150566    0.0579310595
   0.7658419017    0.4974381740
   0.1521342672    0.1556645316
   0.1230752357    0.8255128594
   0.9071127581    0.4587757743
   0.0676866588    0.1160009616
   0.4518007820    0.2167507970
   0.3496901404    0.8443402428
   0.4170971198    0.2005534275
   0.9607238555    0.5966184291
   0.2754277481    0.9770939313
   0.0972608128    0.2707257100
   0.0161500615    0.8026320356
   0.9230999201    0.2013231624
   0.6622726175    0.3206689522
   0.4177714216    0.2238876737
   0.3786000122    0.1836133232
   0.7213258481    0.5307342794
   0.3392778548    0.8444010838
   0.3562471384    0.2463906124
   0.3031768577    0.4239337972
   0.3623915745    0.7549776397
   0.6406845947    0.7120817149
   0.5993178820    0.0577817140
   0.9126351424    0.5600417375
   0.6544001436    0.1880628905
   0.5371356683    0.7516609564
   0.4587886005    0.5532857299
   0.5542929915    0.3818885206
   0.7546088923    0.2165656086
   0.7025574728    0.1723803138
   0.4404532823    0.0811574846
   0.3559936370    0.1617791300
   0.6118917645    0.6952714919
   0.0061802133    0.9681389029
   0.9416621043    0.3093570710
   0.3920727001    0.3040536783
   0.0643347106    0.0327572944
   0.0161353932    0.6636525926
   0.0905390084    0.9287705356
   0.2236943297    0.7449391520
   0.1168334256    0.7608299985
   0.4966001080    0.5756220266
   0.3141157279    0.0508930991
   0.9575105472    0.0687246202
   0.2674587077    0.6600680196
   0.2411049340    0.7079119904
   0.7412255047    0.5970985711
   0.8696911204    0.3531172687
   0.2923700625    0.8758713342
   0.3212561711    0.2340321663
   0.1852284047    0.7133288713
   0.5380858451    0.2495631153
   0.7460861657    0.5542212383
   0.9132157084    0.8366251745
   0.4829917734    0.1369100377
   0.5815643261    0.5998251995
   0.8977400362    0.0781644341
   0.1754472257    0.2118557641
   0.1290575332    0.1329577724
   0.2805803843    0.3965162413
   0.7930257920    0.5216853183
   0.1044282313    0.5342512962
   0.1187838889    0.9741193517
   0.8873685649    0.4111539514
   0.8499906854    0.2086247360
   0.6451861177    0.0352190901
   0.9219536073    0.1832719623
   0.2847822054    0.6680397730
   0.7374932006    0.1979979133
   0.5046649470    0.2204849740
   0.3349079515    0.0862292727
   0.8203101735    0.2326479872
   0.1643937068    0.9957573991
   0.4445037513    0.2934512404
   0.1287151711    0.7250841356
   0.6899674817    0.9217409631
   0.2467694535    0.7943957130
   0.4559922593    0.3655533424
   0.7685150643    0.3433608237
   0.7767072938    0.6185057497
   0.5519855598    0.4218934115
   0.6537248397    0.4739391671
   0.6051653738    0.9385070451
   0.1419789396    0.3426585744
   0.1365049584    0.6466438866
   0.5631435484    0.4714129099
   0.7328731593    0.3834537214
   0.7040608971    0.8972668666
   0.3792111200    0.1485646484
   0.1907181065    0.5079262911
   0.8736487841    0.8806855883
   0.4296672537    0.1204182376
   0.6750813009    0.8856595130
   0.4859715800    0.4435963647
   0.2290203367    0.2626788738
   0.0621021139    0.7810058965
   0.6845722854    0.7158269536
   0.2549450632    0.2897376587
   0.6543339988    0.3969240027
   0.6323962331    0.7908389572
   0.0435678889    0.1955397810
   0.2622518666    0.7764410487
   0.5789935023    0.9663127637
   0.6737079149    0.9582046224
   0.1148774117    0.8644260214
   0.4661309130    0.9885261962
   0.7451116092    0.8957981672
   0.1089444333    0.4201929096
   0.7814576797    0.5949160133
   0.8637892743    0.0104780160
   0.8575948872    0.9258913886
   0.7914839130    0.5421671721
   0.6417183418    0.0464289757
   0.8319048313    0.2960523401
   0.4433529789    0.4643010639
   0.0868912968    0.4869208678
   0.6598408453    0.3491431635
   0.2633619161    0.2388343472
   0.3154559272    0.9370698309
   0.1970389696    0.4303333389
   0.8014958519    0.6631698826
   0.4188595346    0.5466074606
   0.5589680493    0.5278039680
   0.9668003702    0.3404257290
   0.1227199813    0.8305896445
   0.3509037450    0.9803148685
   0.7564810327    0.1423876575
   0.5224820406    0.3981993740
   0.1888166336    0.3543868714
   0.6942517146    0.6321696125
   0.8186879353    0.7811430114
   0.1190904799    0.4785287802
   0.1302861749    0.3824523964
   0.7173631278    0.4457421021
   0.3195222268    0.9144020974
   0.8760754410    0.1210180787
   0.5775719795    0.2949349756
   0.6676255393    0.1365400288
   0.8227389435    0.6344259096
   0.4769657578    0.9454589248
   0.4650155536    0.8278695027
   0.9257737933    0.2214965859
   0.9702571607    0.4482558334
   0.6196959599    0.1590737939
   0.8026427048    0.3139476740
   0.7912434064    0.6213306396
   0.0950906855    0.9103338862
   0.0998594198    0.2253768603
   0.2927862822    0.8172225476
   0.6711189624    0.6123085095
   0.7316246446    0.5471944029
   0.7333265882    0.3091966237
   0.8421293785    0.4009521270
   0.4457366524    0.6648683220
   0.0353780361    0.9227024102
   0.6103272464    0.5003935897
   0.7505719130    0.5361010393
   0.7218901756    0.7208290732
   0.9843568727    0.3415861355
   0.8799028671    0.7869995771
   0.6555338095    0.6711462730
   0.4083302167    0.7506244950
   0.5814801588    0.5081896365
   0.9760013553    0.8742664414
   0.3254121837    0.6471203173
   0.4865749504    0.0570368278
   0.1943147202    0.2199015381
   0.3662334515    0.0364440982
   0.6208536651    0.8119701044
   0.7013124203    0.6562317017
   0.7346725141    0.3116396667
   0.1566252909    0.4852444266
   0.8477407060    0.8785154670
   0.2060734994    0.8320975787
   0.2201016020    0.0859763660
   0.6190971553    0.8756354115
   0.7571226390    0.0274273716
   0.6262599065    0.3386027978
   0.5356170081    0.6022612614
   0.2128692387    0.8610291918
   0.2493815786    0.6994441891
   0.9180660196    0.4436962988
   0.9193457272    0.2842994711
   0.4801403971    0.5401993918
   0.0962695750    0.1814528174
   0.1964310930    0.8309420891
   0.4930924841    0.3530563844
   0.3161865158    0.3408331896
   0.2315718509    0.5222600151
   0.1729307678    0.4516734530
   0.6082363816    0.7920279236
   0.3273088640    0.3653590201
   0.8194552953    0.9535687705
   0.7039618179    0.3550723034
   0.5558300319    0.9168310565
   0.2161014947    0.8052116105
   0.6162752451    0.1341675143
   0.2489079089    0.5356209718
   0.4184669854    0.7290483060
   0.0758203636    0.5147365604
   0.9105011234    0.2722514566
   0.3456786491    0.4035936070
   0.6253078411    0.6618651648
   0.7444267970    0.8568796920
   0.1841251800    0.9173575649
   0.3085531445    0.7923615616
   0.7093854880    0.6358620090
   0.1577205812    0.5288407833
   0.5894307790    0.8616823996
   0.8839130867    0.1452608105
   0.7785134557    0.1000145809
   0.9504724210    0.3947887008
   0.2341820953    0.1993803294
   0.9304096726    0.6526490807
   0.9284286359    0.0062300358
   0.1673856406    0.8389297588
   0.2784814929    0.5130642902
   0.2425233658    0.9037893340
   0.1749294545    0.9869501628
   0.7606690259    0.3590546345
   0.9043077272    0.0692221700
   0.1514161956    0.6136932152
   0.7050841789    0.3091367773
   0.1425339981    0.2945149580
   0.1708191764    0.0264470843
   0.4397757684    0.9493326321
   0.1264616652    0.3902481894
   0.3441213324    0.3606437609
   0.5896285188    0.2745310051
   0.0132928412    0.5180571543
   0.2807610409    0.1806784823
   0.3569869131    0.5592425338
   0.6937427724    0.5995102788
   0.4630318677    0.8686722270
   0.5864604412    0.2237008932
   0.2277268615    0.4907681679
   0.2929230632    0.3791430571
   0.1044613827    0.9980072426
   0.6882798344    0.2469953807
   0.2925222001    0.8590990109
   0.2734424650    0.7322979685
   0.8084316430    0.3999041307
   0.1225461574    0.1525529749
   0.7605478916    0.7121746767
   0.4270839800    0.7738407328
   0.2302318305    0.7078450214
   0.9545192150    0.5872187436
   0.2670875547    0.6482619870
   0.1867290219    0.7301194224
   0.5169342139    0.7731894631
   0.9538203156    0.7446610754
   0.2639576310    0.2467433788
   0.1238041320    0.3684190136
   0.2447506209    0.8120839669
   0.6154143948    0.5372728210
   0.6711829773    0.8888568598
   0.2695707890    0.4796146199
   0.2887609900    0.3921169468
   0.6321675953    0.0493088812
   0.1042916230    0.0592515748
   0.8231496144    0.3345234535
   0.7670965962    0.7776688290
   0.9217421976    0.0341841509
   0.4259308159    0.1084712190
   0.7643035733    0.9428650299
   0.8816606826    0.7181238889
   0.6875261048    0.1456183131
   0.9648672677    0.8113302369
   0.5140373267    0.2096178882
   0.6234142033    0.1294517210
   0.7468907092    0.2945971807
   0.0183085809    0.0164614976
   0.7742118006    0.3070695709
   0.4085784445    0.4063793954
   0.3563784526    0.5128700675
   0.4656309706    0.1795280665
   0.8473935215    0.2327275664
   0.9571968955    0.7691357186
   0.2669117173    0.3831277110
   0.8776069376    0.0312152906
   0.3259927404    0.7592676197
   0.7493391795    0.0135188447
   0.9048859328    0.7142064468
   0.8248490821    0.4189232594
   0.9238243349    0.4482632850
   0.5483749805    0.6707150436
   0.7428604657    0.5666835613
   0.6871765413    0.5170722662
   0.8737531327    0.0957549857
   0.9234516616    0.2301315848
   0.6086250532    0.3890826317
   0.4096596513    0.4560185743
   0.6218101986    0.3668565463
   0.2251542924    0.8887219158
   0.7499842577    0.1027612300
   0.9199372064    0.0759769976
   0.8620288497    0.6692763854
   0.0894958429    0.7669147825
   0.3834828317    0.9143449249
   0.1858380414    0.3073071662
   0.3626082094    0.7342130219
   0.9780222098    0.1054686751
   0.3008965833    0.6651987511
   0.6225409413    0.1746497155
   0.7609537368    0.5459926024
   0.4047813003    0.3695787896
   0.9350752346    0.8144409516
   0.8255973644    0.5568854327
   0.1812974974    0.0507516563
   0.4456073481    0.9312817552
   0.1535128863    0.3655445545
   0.0072587528    0.0155417360
   0.0348209394    0.0967545957
   0.7824565185    0.4183037716
   0.0110995201    0.9682945600
   0.7256109378    0.3737077296
   0.7025075814    0.7036331476
   0.4791764046    0.0034041642
   0.3688318983    0.1017173455
   0.1780538797    0.1297856346
   0.6477099483    0.5828351800
   0.4993644243    0.5827851824
   0.3972761312    0.3249617882
   0.1396706147    0.5785736291
   0.3757134450    0.5852779628
   0.5098553838    0.5292263313
   0.9508225173    0.5171141366
   0.5447680673    0.9856434571
   0.6138687323    0.3272245854
   0.4039472283    0.6249682524
   0.2955191449    0.1295581656
   0.9986759825    0.9980267268
   0.8331913132    0.4778523866
   0.0014308905    0.2020232110
   0.5795697326    0.1794847707
   0.3318088457    0.2272796804
   0.7623199507    0.8311732704
   0.8100648629    0.1595960819
   0.1561350581    0.9497354775
   0.7381697110    0.5318485031
   0.5350134398    0.2480250943
   0.0610748343    0.4858359571
   0.7651392313    0.6058429017
   0.4714794138    0.3790079632
   0.9330674875    0.8754266421
   0.0039762156    0.2285866319
   0.0049848072    0.0026521976
   0.2266133582    0.8381761209
   0.4805045843    0.2280442492
   0.0401993315    0.0600743164
   0.4075290199    0.3720081776
   0.2873539968    0.1698489702
   0.2031814476    0.0974188592
   0.3294450521    0.3593165057
   0.0471543363    0.0676147626
   0.8911650092    0.5821677766
   0.3156398573    0.9522398435
   0.0680037332    0.0807790882
   0.5580827447    0.5394831470
   0.4597870514    0.4911502318
   0.4149097886    0.4637632670
   0.7197368642    0.4198945958
   0.4664154646    0.9463502224
   0.2580707163    0.9469200494
   0.1743944712    0.2982700482
   0.0069943653    0.5819234911
   0.6702782259    0.2943483625
   0.7517724618    0.8734596734
   0.3917672217    0.0812175135
   0.2327761786    0.4389215584
   0.1488322765    0.1239411873
   0.0210893345    0.4644721339
   0.0761810304    0.0890930677
   0.5452512221    0.6342637756
   0.6285762147    0.0050382731
   0.1254140069    0.0434860029
   0.4688015405    0.8451508711
   0.4633805987    0.9352170052
   0.7915010936    0.7214513154
   0.8821370541    0.9658955647
   0.0197213632    0.8891314198
   0.5478190559    0.6899995891
   0.1834797818    0.2995915172
   0.5634592620    0.5752470035
   0.3808090307    0.7962354407
   0.0141685614    0.5296413072
   0.9201766285    0.0352578960
   0.9941134411    0.9963576589
   0.1243509637    0.5393646627
   0.6306214340    0.7529271784
   0.5444029363    0.7560354414
   0.7964131813    0.0132044763
   0.6011863121    0.2597937799
   0.9484214815    0.3926874052
   0.9812450954    0.8305585356
   0.3585829699    0.0009664581
   0.7196899549    0.9064020258
   0.6909660472    0.9031697367
   0.2059935425    0.2544253088
   0.4784167397    0.5868025732
   0.0506607490    0.4925853016
   0.1164438804    0.9708373775
   0.5278431976    0.1105573210
   0.9671950363    0.6521941617
   0.6499219842    0.5978164699
   0.4051213397    0.1943249200
   0.3538519108    0.2015345209
   0.2075293964    0.9550382234
   0.4613283009    0.1559508774
   0.3477256281    0.4425733958
   0.9865094130    0.7063085980
   0.4435398539    0.7061993674
   0.6127106234    0.1345059006
   0.6093691036    0.8187041659
   0.3889312094    0.0877858433
   0.4055067391    0.4395919584
   0.5803711450    0.5219506195
   0.4104293359    0.1082143421
   0.6325079406    0.3776243717
   0.7604085038    0.2824299244
   0.9754408416    0.1655298435
   0.4767548444    0.3292927525
   0.3670643644    0.6842842408
   0.2843309754    0.8283926653
   0.8402351187    0.6320566035
   0.2709660606    0.8267445312
   0.3383652015    0.7145059145
   0.5329438986    0.9510758249
   0.8490118151    0.1423130017
   0.7697799908    0.2379430240
   0.2300988451    0.1752867294
   0.6775349824    0.8104699900
   0.6972373490    0.0879643178
   0.9186843326    0.3297452891
   0.4655886895    0.6790928360
   0.6121752139    0.4410295312
   0.8446226794    0.0889300579
   0.7703222836    0.2116870434
   0.7732142991    0.0546532586
   0.0400797082    0.6134494173
   0.6867098621    0.3110457688
   0.4401939481    0.0250750631
   0.0255516828    0.9731378467
   0.9761508885    0.8745634979
   0.1154508484    0.7459308788
   0.1125065215    0.3455496935
   0.9212176082    0.7900415043
   0.1560196835    0.6184549567
   0.8780058221    0.0747040157
   0.9482002458    0.3435945117
   0.7537968516    0.5603754593
   0.7846240428    0.5984195311
   0.6493055176    0.5549463260
   0.8101065745    0.4225198163
   0.6095995845    0.8501862832
   0.0359692332    0.2963094461
   0.1612320515    0.4761631812
   0.3213845097    0.1867837348
   0.4493010279    0.2975353977
   0.0613472322    0.5647518763
   0.0434662760    0.1738537541
   0.9103015698    0.9646838843
   0.9638952585    0.0663212529
   0.5831388405    0.8419010801
   0.1410252685    0.5313390859
   0.1854955913    0.8948221206
   0.0917145452    0.9701196342
   0.4932416512    0.7410200628
   0.5250659597    0.3033482252
   0.1635398786    0.1346655437
   0.1535345079    0.1995091118
   0.4309749903    0.3147665599
   0.6756722930    0.7523595000
   0.5015502947    0.1249733205
   0.0498948973    0.5628975269
   0.6897251968    0.0933611733
   0.7367512811    0.6000267666
   0.0580450571    0.7006465391
   0.6663480195    0.6411838977
   0.5425476192    0.8073732885
   0.1725229831    0.7280432106
   0.7021954086    0.2642375283
   0.6981628447    0.1954370594
   0.0052575907    0.2232288039
   0.4987852846    0.1687974693
   0.3578943481    0.6523197930
   0.3683065811    0.7888693385
   0.9670863529    0.0439788741
   0.5412288381    0.4686366471
   0.1689521946    0.5911237353
   0.0315341735    0.8586773918
   0.6844849087    0.7682854551
   0.4587041579    0.7425299658
   0.4689319937    0.1250521769
   0.3837138630    0.0114796124
   0.9324254654    0.5562368462
   0.7395228235    0.6346208736
   0.8204743750    0.4376856677
   0.8300579329    0.8257319656
   0.6609144717    0.3288432175
   0.9945294354    0.0188088194
   0.9811630105    0.3628360160
   0.8076781578    0.9482493629
   0.4068148902    0.3489069954
   0.4168860095    0.5757670852
   0.9400307308    0.4484201830
   0.4344444766    0.6245156390
   0.2167056376    0.8931486345
   0.3670456043    0.6856376318
   0.0182008110    0.7507594674
   0.6971172442    0.9506262769
   0.3069963135    0.4366400672
   0.5852471500    0.1274706880
   0.8743257350    0.4153050829
   0.9532026537    0.5352402067
   0.7441483004    0.9477320886
   0.5540490260    0.7253113104
   0.3105681046    0.3617271839
   0.6735606728    0.7173829948
   0.7106341793    0.0904466818
   0.2931500796    0.6506649100
   0.5388668648    0.7275945562
   0.2751805486    0.7555725029
   0.6207431902    0.6422261534
   0.4412101342    0.6389440017
   0.3929856203    0.1383273779
   0.5895702781    0.6999819338
   0.5749674456    0.1748174276
   0.8274526218    0.4492931801
   0.5901225105    0.7806552755
   0.9845333868    0.3342708104
   0.7283873636    0.5385824128
   0.0595821203    0.0389554678
   0.9003095966    0.7331427931
   0.7563384631    0.6109437754
   0.8235894748    0.0494885422
   0.2616086850    0.3624563396
   0.7770830988    0.5367892340
   0.1180288420    0.3978262885
   0.1790153869    0.5592389761
   0.0367702898    0.5720010072
   0.6975663540    0.6263405679
   0.2719829410    0.2725337992
   0.8011579960    0.0994355623
   0.7218269798    0.3912805060
   0.8800908378    0.7063603661
   0.7255513169    0.6084782014
   0.2449427784    0.7851334372
   0.6474336691    0.1452523745
   0.5182762302    0.4037721317
   0.7561961504    0.3418657046
   0.4532606744    0.0178048350
   0.7043220441    0.2303437727
   0.5545940690    0.8223508861
   0.6281700612    0.7336094560
   0.3815898618    0.6649403515
   0.3056104632    0.0791562158
   0.2912809189    0.5775934041
   0.3516900150    0.0924389144
   0.6770289665    0.0735169943
   0.4837194208    0.5571198042
   0.7798773608    0.2092707372
   0.1655980051    0.0248201387
   0.9944041744    0.8130316743
   0.1700725137    0.5126804041
   0.2168038060    0.9262686642
   0.8545461091    0.6700644804
   0.9440734992    0.5588681528
   0.9004082530    0.4986675682
   0.3812190389    0.5285783138
   0.2322770237    0.7628089007
   0.1935186648    0.5378874869
   0.8419651165    0.4847995841
   0.1154808906    0.1936551315
   0.5772384985    0.7925098575
   0.2671721258    0.0609579189
   0.3496296612    0.0470494861
   0.2702286561    0.5152276664
   0.0718696253    0.2646328305
   0.3282593402    0.2419421390
   0.7773132346    0.5450631462
   0.1682108027    0.6318593433
   0.2151276261    0.1122843014
   0.1907274961    0.1155358786
   0.6109518696    0.5719465351
   0.6441141929    0.8432288937
   0.3347554353    0.8376328577
   0.3811163802    0.1767205518
   0.3224324413    0.4965972712
   0.3703756832    0.8996709403
   0.2891071282    0.6375478090
   0.9606288592    0.6387367894
   0.6845972956    0.2308575153
   0.1539644553    0.7564669208
   0.4954903459    0.4822237955
   0.9984090598    0.2728035800
   0.0272869417    0.1666198620
   0.9046629238    0.2424145677
   0.2789041634    0.0953904195
   0.3579504468    0.8898560334
   0.6673369546    0.0020646392
   0.7330849267    0.0020923894
   0.8396974969    0.1142013064
   0.1788129412    0.1621299382
   0.6107985776    0.5491886244
   0.0618008781    0.8999057058
   0.1867364334    0.0224297368
   0.5386424947    0.8713337290
   0.2532872522    0.6926069500
   0.6278006493    0.7487775980
   0.1748307455    0.6262097087
   0.0215811781    0.2021176872
   0.7928295707    0.9262441019
   0.4445322549    0.0717337337
   0.0216345210    0.8024827017
   0.9615897671    0.6889714756
   0.8045473410    0.6946746934
   0.6910638649    0.6442448379
   0.8088760003    0.8698768066
   0.8063747761    0.4196745774
   0.4190654305    0.8681756541
   0.3195802832    0.6058018639
   0.8906053910    0.8582227779
   0.4771355924    0.1438926431
   0.5508297279    0.1049362412
   0.8926702411    0.7256604734
   0.7311459499    0.9142514192
   0.9277781606    0.5239755202
   0.8404955207    0.3723104151
   0.5957092543    0.8621300416
   0.1747931168    0.5572990210
   0.5511015167    0.9793404578
   0.2519737143    0.2421653817
   0.6235852952    0.0608497141
   0.1120421878    0.4299600708
   0.4805242915    0.5311076183
   0.2981357245    0.8001045747
   0.1369094821    0.1887411155
   0.6583273526    0.6140450745
   0.3326337586    0.2091570800
   0.7189813162    0.2253039993
   0.9348175535    0.4501272656
   0.1395554185    0.8625957136
   0.9741027863    0.9800509391
   0.2349061283    0.5698120401
   0.8421809808    0.4096992451
   0.1271110606    0.3932824970
   0.3890397029    0.3790847749
   0.6354478787    0.0126249977
   0.4399344891    0.7474900665
   0.4425850690    0.9204587810
   0.2785976847    0.7407207935
   0.7205633552    0.4155071668
   0.9294619090    0.3788907073
   0.0295522409    0.2620956671
   0.5880477874    0.7485335571
   0.4873996668    0.5228653404
   0.1986608227    0.6269550853
   0.3854610535    0.1727636085
   0.6070060239    0.6203671822
   0.7425756486    0.4491870042
   0.0300664269    0.8696867092
   0.8424695017    0.4191061298
   0.2487714841    0.4779173799
   0.4317311279    0.6887059732
   0.2254074464    0.8743161968
   0.6091647537    0.5040051311
   0.6150369898    0.3297281090
   0.9195122979    0.5444988988
   0.7086188163    0.9490645388
   0.8065945659    0.2966666037
   0.6975980958    0.2939942322
   0.8195319440    0.8962589185
   0.9209493175    0.2049929976
   0.0690225265    0.5279553414
   0.8253601798    0.8115981751
   0.9771423456    0.8554266067
   0.6812848838    0.8196118469
   0.2745327364    0.9300563680
   0.2975292268    0.7062638643
   0.6187623412    0.5229366731
   0.5805800606    0.2279270944
   0.0269418038    0.1956170500
   0.5576552034    0.9464541017
   0.7401159488    0.2662740197
   0.8955186400    0.5467105147
   0.5629406234    0.5931167354
   0.8407047469    0.3824725670
   0.4893756534    0.7616540644
   0.5874655645    0.5583981800
   0.2896094053    0.4128257439
   0.3699963546    0.2667517505
   0.2682523505    0.0512812385
   0.0863635973    0.5427850869
   0.9813376064    0.3838928241
   0.2490489507    0.6000999471
   0.9068294973    0.8296290114
   0.8280270420    0.9337713010
   0.0252460609    0.3856822450
   0.8802254022    0.7653620102
   0.6519562647    0.7757440418
   0.3120725245    0.2148968876
   0.3688607772    0.1527772710
   0.5973694551    0.8582364306
   0.9144313354    0.1848350191
   0.4166346106    0.2040407402
   0.5976607635    0.7866309652
   0.4707924912    0.8659131140
   0.8379122037    0.5571560886
   0.4086982004    0.8192498101
   0.9410489127    0.6577471512
   0.4193497568    0.8478784095
   0.4873761621    0.2473767983
   0.7816497100    0.5126222230
   0.6330590437    0.6618751118
   0.2779842328    0.2850153080
   0.4376191531    0.5900567573
   0.4999121961    0.8064799303
   0.7428340287    0.0972816507
   0.6647163609    0.6572653636
   0.2821166698    0.0813509711
   0.8613061043    0.8797774333
   0.8679819363    0.3320985950
   0.7456905468    0.7058941399
   0.8892546836    0.1543887468
   0.5251439496    0.8303035958
   0.8121358980    0.9444937063
   0.6781820048    0.2995120596
   0.1918705046    0.4598317144
   0.8121342830    0.8249295483
   0.1217068257    0.0901185153
   0.1099448558    0.5593259789
   0.6801752731    0.6098570519
   0.3658059092    0.4230093013
   0.7071387026    0.0305222697
   0.0802746644    0.9892553729
   0.1118732407    0.9415807686
   0.8690328057    0.9798551770
   0.2736793632    0.6147233525
   0.6857493164    0.1629340463
   0.7691120993    0.2108932655
   0.9932376421    0.5812479973
   0.1553869718    0.6714196464
